['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
92.0 , 4133.84615385 , 4128.71794872 , 4133.84615385 , 4135.38461538 , 4135.38461538 , 4132.30769231 , 4130.76923077 , 4138.97435897 , 4138.46153846 , 4137.94871795 , 4194.35897436 , 4914.35897436 , 4137.94871795 , 4141.53846154 , 2042.0 , 2032.0 , 382.843 , 0.0 , 0.0 , 0.0 , 0.0 , 

93.0 , 4131.28205128 , 4129.23076923 , 4133.84615385 , 4138.46153846 , 4135.38461538 , 4132.30769231 , 4134.87179487 , 4135.8974359 , 4138.46153846 , 4136.92307692 , 4193.84615385 , 4913.84615385 , 4137.94871795 , 4138.97435897 , 2042.0 , 2032.0 , 382.856 , 0.0 , 0.0 , 0.0 , 0.0 , 

94.0 , 4131.79487179 , 4132.82051282 , 4130.76923077 , 4137.43589744 , 4135.38461538 , 4133.33333333 , 4131.79487179 , 4137.43589744 , 4138.97435897 , 4136.92307692 , 4189.74358974 , 4909.74358974 , 4138.46153846 , 4138.46153846 , 2042.0 , 2032.0 , 382.862 , 0.0 , 0.0 , 0.0 , 0.0 , 

95.0 , 4133.84615385 , 4133.33333333 , 4131.28205128 , 4133.84615385 , 4135.38461538 , 4134.35897436 , 4129.74358974 , 4139.48717949 , 4138.97435897 , 4138.97435897 , 4188.71794872 , 4908.20512821 , 4138.46153846 , 4139.48717949 , 2040.0 , 2033.0 , 382.866 , 0.0 , 0.0 , 0.0 , 0.0 , 

96.0 , 4133.33333333 , 4131.79487179 , 4133.84615385 , 4134.87179487 , 4135.38461538 , 4132.30769231 , 4132.30769231 , 4138.46153846 , 4138.46153846 , 4140.51282051 , 4191.28205128 , 4909.23076923 , 4138.46153846 , 4138.97435897 , 2040.0 , 2034.0 , 382.874 , 0.0 , 0.0 , 0.0 , 0.0 , 

97.0 , 4130.76923077 , 4129.74358974 , 4132.30769231 , 4137.43589744 , 4135.38461538 , 4130.76923077 , 4132.30769231 , 4137.43589744 , 4139.48717949 , 4140.0 , 4194.35897436 , 4909.74358974 , 4138.97435897 , 4140.51282051 , 2040.0 , 2035.0 , 382.886 , 0.0 , 0.0 , 0.0 , 0.0 , 

98.0 , 4130.76923077 , 4128.71794872 , 4131.28205128 , 4135.38461538 , 4135.38461538 , 4130.76923077 , 4131.79487179 , 4139.48717949 , 4138.97435897 , 4140.51282051 , 4193.84615385 , 4910.76923077 , 4138.46153846 , 4141.53846154 , 2041.0 , 2034.0 , 382.893 , 0.0 , 0.0 , 0.0 , 0.0 , 

99.0 , 4132.30769231 , 4130.25641026 , 4131.28205128 , 4135.8974359 , 4135.38461538 , 4132.30769231 , 4131.28205128 , 4141.02564103 , 4137.94871795 , 4138.97435897 , 4190.76923077 , 4910.76923077 , 4137.43589744 , 4140.0 , 2040.0 , 2035.0 , 382.898 , 0.0 , 0.0 , 0.0 , 0.0 , 

100.0 , 4133.84615385 , 4129.74358974 , 4131.28205128 , 4138.46153846 , 4135.38461538 , 4132.30769231 , 4129.23076923 , 4135.8974359 , 4138.46153846 , 4136.41025641 , 4190.76923077 , 4909.23076923 , 4138.46153846 , 4140.51282051 , 2041.0 , 2035.0 , 382.907 , 0.0 , 0.0 , 0.0 , 0.0 , 

101.0 , 4134.35897436 , 4129.23076923 , 4131.28205128 , 4134.35897436 , 4135.38461538 , 4130.76923077 , 4129.23076923 , 4135.8974359 , 4138.97435897 , 4138.97435897 , 4194.87179487 , 4908.71794872 , 4139.48717949 , 4140.0 , 2041.0 , 2034.0 , 382.919 , 0.0 , 0.0 , 0.0 , 0.0 , 

102.0 , 4133.33333333 , 4131.28205128 , 4130.76923077 , 4132.30769231 , 4135.38461538 , 4129.23076923 , 4129.23076923 , 4138.97435897 , 4137.94871795 , 4140.51282051 , 4191.79487179 , 4911.28205128 , 4137.94871795 , 4138.97435897 , 2043.0 , 2033.0 , 382.925 , 0.0 , 0.0 , 0.0 , 0.0 , 

103.0 , 4132.30769231 , 4132.30769231 , 4134.35897436 , 4136.92307692 , 4135.38461538 , 4131.79487179 , 4127.69230769 , 4135.8974359 , 4137.43589744 , 4137.43589744 , 4186.15384615 , 4910.76923077 , 4136.41025641 , 4140.0 , 2043.0 , 2032.0 , 382.93 , 0.0 , 0.0 , 0.0 , 0.0 , 

104.0 , 4133.33333333 , 4132.30769231 , 4137.43589744 , 4138.46153846 , 4135.38461538 , 4131.79487179 , 4128.71794872 , 4133.33333333 , 4138.46153846 , 4137.94871795 , 4190.25641026 , 4909.23076923 , 4137.43589744 , 4140.0 , 2044.0 , 2034.0 , 382.937 , 0.0 , 0.0 , 0.0 , 0.0 , 

105.0 , 4136.41025641 , 4133.84615385 , 4134.87179487 , 4136.41025641 , 4135.38461538 , 4131.79487179 , 4129.74358974 , 4137.43589744 , 4137.94871795 , 4139.48717949 , 4195.8974359 , 4911.28205128 , 4138.97435897 , 4138.46153846 , 2046.0 , 2034.0 , 382.948 , 0.0 , 0.0 , 0.0 , 0.0 , 

106.0 , 4135.38461538 , 4133.33333333 , 4129.74358974 , 4136.92307692 , 4135.38461538 , 4134.35897436 , 4130.25641026 , 4140.51282051 , 4137.94871795 , 4137.43589744 , 4192.30769231 , 4912.30769231 , 4137.43589744 , 4137.94871795 , 2046.0 , 2033.0 , 382.957 , 0.0 , 0.0 , 0.0 , 0.0 , 

107.0 , 4134.35897436 , 4132.30769231 , 4134.87179487 , 4137.94871795 , 4135.38461538 , 4130.76923077 , 4131.28205128 , 4138.46153846 , 4137.94871795 , 4138.46153846 , 4190.25641026 , 4909.74358974 , 4134.35897436 , 4140.0 , 2046.0 , 2034.0 , 382.961 , 0.0 , 0.0 , 0.0 , 0.0 , 

108.0 , 4133.33333333 , 4130.76923077 , 4137.94871795 , 4136.41025641 , 4135.38461538 , 4127.17948718 , 4131.28205128 , 4136.92307692 , 4135.38461538 , 4140.0 , 4191.28205128 , 4908.71794872 , 4135.38461538 , 4140.0 , 2046.0 , 2032.0 , 382.97 , 0.0 , 0.0 , 0.0 , 0.0 , 

109.0 , 4132.30769231 , 4130.76923077 , 4134.87179487 , 4136.41025641 , 4135.38461538 , 4133.84615385 , 4131.28205128 , 4136.92307692 , 4134.87179487 , 4138.46153846 , 4190.25641026 , 4911.28205128 , 4136.92307692 , 4137.43589744 , 2045.0 , 2032.0 , 382.981 , 0.0 , 0.0 , 0.0 , 0.0 , 

110.0 , 4131.79487179 , 4130.25641026 , 4132.82051282 , 4135.8974359 , 4135.38461538 , 4136.92307692 , 4128.20512821 , 4137.43589744 , 4135.8974359 , 4141.02564103 , 4191.28205128 , 4912.82051282 , 4135.38461538 , 4137.43589744 , 2044.0 , 2031.0 , 382.988 , 0.0 , 0.0 , 0.0 , 0.0 , 

111.0 , 4131.79487179 , 4131.79487179 , 4134.35897436 , 4135.8974359 , 4135.38461538 , 4133.33333333 , 4125.64102564 , 4136.41025641 , 4136.92307692 , 4142.56410256 , 4193.33333333 , 4910.76923077 , 4132.82051282 , 4138.97435897 , 2044.0 , 2031.0 , 382.993 , 0.0 , 0.0 , 0.0 , 0.0 , 

112.0 , 4130.76923077 , 4132.30769231 , 4132.82051282 , 4135.38461538 , 4135.38461538 , 4132.82051282 , 4128.20512821 , 4136.41025641 , 4137.43589744 , 4137.94871795 , 4189.74358974 , 4909.74358974 , 4132.30769231 , 4137.43589744 , 2044.0 , 2032.0 , 383.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

113.0 , 4132.82051282 , 4132.30769231 , 4135.38461538 , 4135.8974359 , 4135.38461538 , 4131.28205128 , 4130.76923077 , 4136.41025641 , 4138.46153846 , 4135.8974359 , 4191.28205128 , 4912.30769231 , 4133.84615385 , 4136.92307692 , 2043.0 , 2030.0 , 383.013 , 0.0 , 0.0 , 0.0 , 0.0 , 

114.0 , 4132.30769231 , 4131.28205128 , 4135.38461538 , 4136.41025641 , 4135.38461538 , 4129.23076923 , 4128.20512821 , 4133.84615385 , 4136.92307692 , 4138.46153846 , 4193.33333333 , 4914.87179487 , 4135.38461538 , 4137.43589744 , 2043.0 , 2029.0 , 383.021 , 0.0 , 0.0 , 0.0 , 0.0 , 

115.0 , 4129.74358974 , 4131.28205128 , 4133.84615385 , 4134.87179487 , 4135.38461538 , 4129.74358974 , 4127.69230769 , 4132.82051282 , 4134.35897436 , 4139.48717949 , 4185.12820513 , 4913.84615385 , 4136.92307692 , 4137.43589744 , 2042.0 , 2030.0 , 383.025 , 0.0 , 0.0 , 0.0 , 0.0 , 

116.0 , 4132.30769231 , 4132.30769231 , 4135.38461538 , 4133.84615385 , 4135.38461538 , 4127.17948718 , 4129.74358974 , 4138.46153846 , 4135.38461538 , 4139.48717949 , 4186.66666667 , 4909.74358974 , 4137.43589744 , 4137.94871795 , 2041.0 , 2030.0 , 383.033 , 0.0 , 0.0 , 0.0 , 0.0 , 

117.0 , 4137.43589744 , 4131.79487179 , 4136.92307692 , 4134.87179487 , 4135.38461538 , 4130.25641026 , 4128.20512821 , 4137.94871795 , 4137.94871795 , 4140.0 , 4198.97435897 , 4910.25641026 , 4136.92307692 , 4138.97435897 , 2042.0 , 2030.0 , 383.046 , 0.0 , 0.0 , 0.0 , 0.0 , 

118.0 , 4134.87179487 , 4131.79487179 , 4133.33333333 , 4137.43589744 , 4135.38461538 , 4137.43589744 , 4128.20512821 , 4131.79487179 , 4138.46153846 , 4138.46153846 , 4195.38461538 , 4911.28205128 , 4136.92307692 , 4138.97435897 , 2042.0 , 2032.0 , 383.05 , 0.0 , 0.0 , 0.0 , 0.0 , 

119.0 , 4132.82051282 , 4133.84615385 , 4132.82051282 , 4135.38461538 , 4135.38461538 , 4131.28205128 , 4128.71794872 , 4132.30769231 , 4135.8974359 , 4136.41025641 , 4187.17948718 , 4911.28205128 , 4136.92307692 , 4138.97435897 , 2042.0 , 2033.0 , 383.055 , 0.0 , 0.0 , 0.0 , 0.0 , 

120.0 , 4134.87179487 , 4134.87179487 , 4134.35897436 , 4133.33333333 , 4135.38461538 , 4126.66666667 , 4128.20512821 , 4133.33333333 , 4136.41025641 , 4137.43589744 , 4192.30769231 , 4910.25641026 , 4137.43589744 , 4139.48717949 , 2044.0 , 2036.0 , 383.063 , 0.0 , 0.0 , 0.0 , 0.0 , 

121.0 , 4135.38461538 , 4133.33333333 , 4135.38461538 , 4135.38461538 , 4135.38461538 , 4130.25641026 , 4128.71794872 , 4131.79487179 , 4136.92307692 , 4140.0 , 4193.33333333 , 4909.23076923 , 4137.94871795 , 4137.94871795 , 2044.0 , 2036.0 , 383.076 , 0.0 , 0.0 , 0.0 , 0.0 , 

122.0 , 4134.87179487 , 4131.79487179 , 4135.38461538 , 4137.94871795 , 4135.38461538 , 4128.71794872 , 4131.28205128 , 4131.28205128 , 4134.35897436 , 4138.97435897 , 4187.17948718 , 4908.71794872 , 4137.94871795 , 4138.97435897 , 2046.0 , 2035.0 , 383.082 , 0.0 , 0.0 , 0.0 , 0.0 , 

123.0 , 4133.84615385 , 4132.30769231 , 4132.82051282 , 4137.94871795 , 4135.38461538 , 4128.20512821 , 4130.76923077 , 4131.28205128 , 4133.33333333 , 4137.94871795 , 4186.66666667 , 4910.76923077 , 4136.41025641 , 4142.05128205 , 2046.0 , 2035.0 , 383.086 , 0.0 , 0.0 , 0.0 , 0.0 , 

124.0 , 4133.84615385 , 4134.87179487 , 4133.33333333 , 4137.94871795 , 4135.38461538 , 4131.28205128 , 4129.23076923 , 4133.84615385 , 4135.8974359 , 4140.0 , 4190.25641026 , 4912.30769231 , 4136.92307692 , 4140.0 , 2047.0 , 2034.0 , 383.095 , 0.0 , 0.0 , 0.0 , 0.0 , 

