COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, GYROX, GYROY, TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL

83.0 , 4138.46153846 , 4134.87179487 , 4138.97435897 , 4135.8974359 , 4138.97435897 , 4134.87179487 , 4136.92307692 , 4138.97435897 , 4140.51282051 , 4144.61538462 , 4087.17948718 , 3406.66666667 , 4135.8974359 , 4133.33333333 , 2042.0 , 2035.0 , 34.656 , 0.0 , 0.0 , 0.0 , 0.0 , 

84.0 , 4136.92307692 , 4137.94871795 , 4142.05128205 , 4139.48717949 , 4134.35897436 , 4132.82051282 , 4133.84615385 , 4140.0 , 4140.0 , 4143.58974359 , 4089.74358974 , 3408.71794872 , 4137.43589744 , 4134.35897436 , 2041.0 , 2036.0 , 34.656 , 0.0 , 0.0 , 0.0 , 0.0 , 

85.0 , 4136.41025641 , 4136.92307692 , 4138.46153846 , 4143.07692308 , 4134.35897436 , 4134.87179487 , 4130.25641026 , 4140.51282051 , 4140.51282051 , 4145.64102564 , 4089.74358974 , 3409.74358974 , 4138.46153846 , 4135.8974359 , 2041.0 , 2035.0 , 34.672 , 0.0 , 0.0 , 0.0 , 0.0 , 

86.0 , 4136.92307692 , 4137.43589744 , 4136.41025641 , 4142.56410256 , 4135.8974359 , 4136.41025641 , 4129.74358974 , 4138.97435897 , 4140.0 , 4147.69230769 , 4085.12820513 , 3408.71794872 , 4138.46153846 , 4134.87179487 , 2041.0 , 2036.0 , 34.672 , 0.0 , 0.0 , 0.0 , 0.0 , 

87.0 , 4139.48717949 , 4137.43589744 , 4140.51282051 , 4138.46153846 , 4138.46153846 , 4133.84615385 , 4131.79487179 , 4138.46153846 , 4134.35897436 , 4148.71794872 , 4086.66666667 , 3407.69230769 , 4136.41025641 , 4135.38461538 , 2040.0 , 2037.0 , 34.687 , 0.0 , 0.0 , 0.0 , 0.0 , 

88.0 , 4141.02564103 , 4134.87179487 , 4141.02564103 , 4137.94871795 , 4139.48717949 , 4136.92307692 , 4136.92307692 , 4141.02564103 , 4135.38461538 , 4149.23076923 , 4088.20512821 , 3404.61538462 , 4133.84615385 , 4134.35897436 , 2040.0 , 2036.0 , 34.687 , 0.0 , 0.0 , 0.0 , 0.0 , 

89.0 , 4137.43589744 , 4134.35897436 , 4138.97435897 , 4135.8974359 , 4136.92307692 , 4134.87179487 , 4130.76923077 , 4138.46153846 , 4137.94871795 , 4146.15384615 , 4087.69230769 , 3409.74358974 , 4135.38461538 , 4135.8974359 , 2040.0 , 2035.0 , 34.703 , 0.0 , 0.0 , 0.0 , 0.0 , 

90.0 , 4132.82051282 , 4137.43589744 , 4136.41025641 , 4136.92307692 , 4137.43589744 , 4133.33333333 , 4132.82051282 , 4135.38461538 , 4138.97435897 , 4146.66666667 , 4085.12820513 , 3407.69230769 , 4134.87179487 , 4127.69230769 , 2039.0 , 2035.0 , 34.703 , 0.0 , 0.0 , 0.0 , 0.0 , 

91.0 , 4140.0 , 4137.43589744 , 4140.51282051 , 4138.46153846 , 4137.43589744 , 4135.8974359 , 4129.23076923 , 4133.84615385 , 4137.43589744 , 4145.64102564 , 4085.64102564 , 3410.25641026 , 4133.84615385 , 4132.82051282 , 2039.0 , 2035.0 , 34.719 , 0.0 , 0.0 , 0.0 , 0.0 , 

92.0 , 4139.48717949 , 4137.94871795 , 4142.05128205 , 4140.0 , 4140.51282051 , 4136.92307692 , 4135.38461538 , 4136.92307692 , 4139.48717949 , 4144.61538462 , 4086.15384615 , 3410.25641026 , 4133.84615385 , 4132.82051282 , 2039.0 , 2034.0 , 34.719 , 0.0 , 0.0 , 0.0 , 0.0 , 

93.0 , 4137.94871795 , 4136.41025641 , 4142.05128205 , 4136.41025641 , 4138.97435897 , 4132.82051282 , 4129.23076923 , 4138.46153846 , 4136.92307692 , 4144.61538462 , 4086.15384615 , 3413.33333333 , 4135.8974359 , 4133.33333333 , 2040.0 , 2034.0 , 34.734 , 0.0 , 0.0 , 0.0 , 0.0 , 

94.0 , 4138.46153846 , 4135.8974359 , 4134.87179487 , 4139.48717949 , 4136.41025641 , 4135.38461538 , 4132.82051282 , 4141.02564103 , 4139.48717949 , 4146.15384615 , 4084.1025641 , 3405.12820513 , 4138.46153846 , 4125.64102564 , 2040.0 , 2034.0 , 34.734 , 0.0 , 0.0 , 0.0 , 0.0 , 

95.0 , 4138.97435897 , 4136.41025641 , 4135.8974359 , 4139.48717949 , 4131.28205128 , 4134.35897436 , 4127.69230769 , 4136.41025641 , 4138.97435897 , 4143.07692308 , 4087.69230769 , 3407.69230769 , 4141.02564103 , 4133.84615385 , 2040.0 , 2033.0 , 34.752 , 0.0 , 0.0 , 0.0 , 0.0 , 

96.0 , 4135.8974359 , 4140.51282051 , 4137.43589744 , 4138.46153846 , 4136.41025641 , 4136.41025641 , 4135.8974359 , 4133.84615385 , 4138.97435897 , 4145.64102564 , 4088.71794872 , 3405.64102564 , 4134.87179487 , 4133.33333333 , 2042.0 , 2034.0 , 34.756 , 0.0 , 0.0 , 0.0 , 0.0 , 

97.0 , 4141.02564103 , 4139.48717949 , 4138.97435897 , 4136.41025641 , 4137.94871795 , 4137.43589744 , 4132.82051282 , 4136.41025641 , 4141.53846154 , 4149.23076923 , 4087.69230769 , 3409.74358974 , 4133.84615385 , 4134.87179487 , 2043.0 , 2033.0 , 34.756 , 0.0 , 0.0 , 0.0 , 0.0 , 

98.0 , 4139.48717949 , 4137.43589744 , 4135.8974359 , 4138.97435897 , 4137.43589744 , 4136.41025641 , 4134.87179487 , 4141.02564103 , 4146.66666667 , 4147.69230769 , 4085.64102564 , 3406.15384615 , 4138.97435897 , 4129.23076923 , 2044.0 , 2032.0 , 34.772 , 0.0 , 0.0 , 0.0 , 0.0 , 

99.0 , 4136.92307692 , 4137.43589744 , 4137.43589744 , 4137.94871795 , 4137.43589744 , 4132.82051282 , 4128.71794872 , 4137.43589744 , 4144.61538462 , 4144.1025641 , 4084.61538462 , 3405.64102564 , 4140.0 , 4134.35897436 , 2044.0 , 2034.0 , 34.772 , 0.0 , 0.0 , 0.0 , 0.0 , 

100.0 , 4137.94871795 , 4135.8974359 , 4137.43589744 , 4137.43589744 , 4138.46153846 , 4134.87179487 , 4130.76923077 , 4137.94871795 , 4143.07692308 , 4145.64102564 , 4082.56410256 , 3408.71794872 , 4138.46153846 , 4134.35897436 , 2044.0 , 2033.0 , 34.787 , 0.0 , 0.0 , 0.0 , 0.0 , 

101.0 , 4139.48717949 , 4133.33333333 , 4141.02564103 , 4138.46153846 , 4135.8974359 , 4134.87179487 , 4128.20512821 , 4138.46153846 , 4142.05128205 , 4147.17948718 , 4086.15384615 , 3412.30769231 , 4136.92307692 , 4134.35897436 , 2045.0 , 2035.0 , 34.787 , 0.0 , 0.0 , 0.0 , 0.0 , 

102.0 , 4135.8974359 , 4134.87179487 , 4139.48717949 , 4140.51282051 , 4136.41025641 , 4133.84615385 , 4130.25641026 , 4137.43589744 , 4139.48717949 , 4144.61538462 , 4088.71794872 , 3407.69230769 , 4134.87179487 , 4133.84615385 , 2045.0 , 2034.0 , 34.803 , 0.0 , 0.0 , 0.0 , 0.0 , 

103.0 , 4136.92307692 , 4137.43589744 , 4136.92307692 , 4134.87179487 , 4137.43589744 , 4132.82051282 , 4128.71794872 , 4137.94871795 , 4139.48717949 , 4145.12820513 , 4087.17948718 , 3407.69230769 , 4136.41025641 , 4136.41025641 , 2045.0 , 2034.0 , 34.803 , 0.0 , 0.0 , 0.0 , 0.0 , 

104.0 , 4139.48717949 , 4137.43589744 , 4139.48717949 , 4133.33333333 , 4135.38461538 , 4134.35897436 , 4127.69230769 , 4138.97435897 , 4140.0 , 4146.15384615 , 4085.64102564 , 3411.28205128 , 4137.43589744 , 4135.38461538 , 2045.0 , 2035.0 , 34.819 , 0.0 , 0.0 , 0.0 , 0.0 , 

105.0 , 4136.92307692 , 4136.41025641 , 4140.51282051 , 4141.02564103 , 4134.87179487 , 4136.92307692 , 4132.30769231 , 4137.94871795 , 4139.48717949 , 4145.64102564 , 4085.64102564 , 3405.64102564 , 4134.87179487 , 4131.28205128 , 2045.0 , 2035.0 , 34.819 , 0.0 , 0.0 , 0.0 , 0.0 , 

106.0 , 4137.94871795 , 4135.8974359 , 4136.41025641 , 4141.53846154 , 4136.41025641 , 4135.38461538 , 4132.30769231 , 4135.38461538 , 4137.94871795 , 4144.1025641 , 4088.71794872 , 3405.12820513 , 4136.92307692 , 4133.84615385 , 2043.0 , 2037.0 , 34.834 , 0.0 , 0.0 , 0.0 , 0.0 , 

107.0 , 4140.0 , 4137.43589744 , 4134.35897436 , 4136.92307692 , 4137.43589744 , 4133.84615385 , 4133.84615385 , 4135.38461538 , 4140.51282051 , 4145.64102564 , 4088.71794872 , 3405.64102564 , 4139.48717949 , 4131.28205128 , 2043.0 , 2035.0 , 34.834 , 0.0 , 0.0 , 0.0 , 0.0 , 

108.0 , 4137.94871795 , 4137.43589744 , 4138.97435897 , 4136.92307692 , 4134.87179487 , 4133.33333333 , 4129.23076923 , 4136.92307692 , 4139.48717949 , 4146.15384615 , 4087.17948718 , 3406.66666667 , 4138.46153846 , 4130.25641026 , 2043.0 , 2034.0 , 34.854 , 0.0 , 0.0 , 0.0 , 0.0 , 

109.0 , 4131.79487179 , 4136.41025641 , 4137.94871795 , 4140.0 , 4136.41025641 , 4135.8974359 , 4133.84615385 , 4141.53846154 , 4141.53846154 , 4146.66666667 , 4083.58974359 , 3402.05128205 , 4136.92307692 , 4126.15384615 , 2043.0 , 2036.0 , 34.856 , 0.0 , 0.0 , 0.0 , 0.0 , 

110.0 , 4136.92307692 , 4137.43589744 , 4138.46153846 , 4135.8974359 , 4136.92307692 , 4134.87179487 , 4127.17948718 , 4140.0 , 4141.53846154 , 4146.66666667 , 4084.1025641 , 3406.15384615 , 4137.94871795 , 4134.35897436 , 2043.0 , 2035.0 , 34.856 , 0.0 , 0.0 , 0.0 , 0.0 , 

111.0 , 4138.97435897 , 4139.48717949 , 4137.43589744 , 4137.43589744 , 4137.94871795 , 4135.38461538 , 4131.28205128 , 4138.97435897 , 4142.05128205 , 4146.15384615 , 4086.15384615 , 3405.12820513 , 4136.92307692 , 4132.30769231 , 2045.0 , 2033.0 , 34.872 , 0.0 , 0.0 , 0.0 , 0.0 , 

112.0 , 4136.92307692 , 4135.8974359 , 4139.48717949 , 4135.38461538 , 4134.87179487 , 4133.33333333 , 4127.69230769 , 4139.48717949 , 4139.48717949 , 4143.58974359 , 4089.74358974 , 3410.25641026 , 4137.94871795 , 4136.41025641 , 2043.0 , 2036.0 , 34.872 , 0.0 , 0.0 , 0.0 , 0.0 , 

113.0 , 4133.33333333 , 4133.84615385 , 4137.43589744 , 4133.84615385 , 4135.8974359 , 4136.41025641 , 4134.87179487 , 4140.51282051 , 4141.53846154 , 4143.58974359 , 4087.69230769 , 3406.66666667 , 4141.02564103 , 4132.82051282 , 2042.0 , 2036.0 , 34.888 , 0.0 , 0.0 , 0.0 , 0.0 , 

114.0 , 4136.92307692 , 4136.41025641 , 4137.43589744 , 4134.87179487 , 4135.8974359 , 4135.38461538 , 4128.71794872 , 4135.38461538 , 4141.02564103 , 4144.1025641 , 4087.17948718 , 3409.23076923 , 4142.05128205 , 4138.46153846 , 2043.0 , 2038.0 , 34.888 , 0.0 , 0.0 , 0.0 , 0.0 , 

115.0 , 4135.38461538 , 4138.46153846 , 4136.41025641 , 4139.48717949 , 4137.94871795 , 4135.38461538 , 4134.87179487 , 4135.8974359 , 4142.05128205 , 4145.64102564 , 4086.15384615 , 3406.15384615 , 4137.43589744 , 4135.38461538 , 2043.0 , 2036.0 , 34.903 , 0.0 , 0.0 , 0.0 , 0.0 , 

116.0 , 4137.94871795 , 4136.41025641 , 4138.97435897 , 4135.38461538 , 4135.8974359 , 4131.79487179 , 4130.76923077 , 4137.94871795 , 4139.48717949 , 4144.61538462 , 4086.66666667 , 3407.69230769 , 4135.38461538 , 4135.38461538 , 2044.0 , 2037.0 , 34.903 , 0.0 , 0.0 , 0.0 , 0.0 , 

117.0 , 4137.94871795 , 4136.92307692 , 4136.41025641 , 4135.8974359 , 4137.43589744 , 4131.79487179 , 4135.38461538 , 4142.05128205 , 4140.0 , 4145.12820513 , 4085.12820513 , 3404.61538462 , 4137.43589744 , 4130.76923077 , 2045.0 , 2037.0 , 34.919 , 0.0 , 0.0 , 0.0 , 0.0 , 

118.0 , 4136.41025641 , 4135.8974359 , 4138.46153846 , 4139.48717949 , 4138.97435897 , 4132.30769231 , 4128.20512821 , 4141.53846154 , 4141.53846154 , 4147.69230769 , 4086.66666667 , 3408.20512821 , 4137.43589744 , 4137.43589744 , 2044.0 , 2035.0 , 34.919 , 0.0 , 0.0 , 0.0 , 0.0 , 

119.0 , 4135.8974359 , 4135.38461538 , 4137.94871795 , 4137.94871795 , 4136.92307692 , 4135.8974359 , 4127.69230769 , 4137.94871795 , 4141.53846154 , 4147.69230769 , 4089.23076923 , 3410.25641026 , 4133.33333333 , 4137.43589744 , 2044.0 , 2035.0 , 34.935 , 0.0 , 0.0 , 0.0 , 0.0 , 

120.0 , 4138.97435897 , 4136.41025641 , 4140.0 , 4134.35897436 , 4133.84615385 , 4135.8974359 , 4125.64102564 , 4134.87179487 , 4142.05128205 , 4145.64102564 , 4089.23076923 , 3410.25641026 , 4133.84615385 , 4131.79487179 , 2043.0 , 2035.0 , 34.935 , 0.0 , 0.0 , 0.0 , 0.0 , 

121.0 , 4136.41025641 , 4136.41025641 , 4137.94871795 , 4139.48717949 , 4134.87179487 , 4134.87179487 , 4129.74358974 , 4137.43589744 , 4142.56410256 , 4145.12820513 , 4083.07692308 , 3406.66666667 , 4138.46153846 , 4130.25641026 , 2043.0 , 2037.0 , 34.956 , 0.0 , 0.0 , 0.0 , 0.0 , 

122.0 , 4134.35897436 , 4135.8974359 , 4136.41025641 , 4141.53846154 , 4137.43589744 , 4136.92307692 , 4130.25641026 , 4138.46153846 , 4140.0 , 4146.15384615 , 4083.07692308 , 3404.61538462 , 4138.97435897 , 4136.41025641 , 2044.0 , 2036.0 , 34.957 , 0.0 , 0.0 , 0.0 , 0.0 , 

123.0 , 4135.38461538 , 4136.41025641 , 4138.97435897 , 4138.46153846 , 4136.92307692 , 4136.41025641 , 4127.69230769 , 4136.92307692 , 4137.43589744 , 4146.15384615 , 4088.71794872 , 3407.69230769 , 4136.41025641 , 4135.8974359 , 2044.0 , 2035.0 , 34.972 , 0.0 , 0.0 , 0.0 , 0.0 , 

124.0 , 4134.87179487 , 4136.92307692 , 4141.53846154 , 4141.53846154 , 4137.94871795 , 4133.33333333 , 4132.30769231 , 4138.46153846 , 4143.07692308 , 4146.66666667 , 4088.20512821 , 3406.15384615 , 4137.43589744 , 4128.20512821 , 2042.0 , 2036.0 , 34.972 , 0.0 , 0.0 , 0.0 , 0.0 , 

125.0 , 4135.8974359 , 4135.38461538 , 4138.97435897 , 4140.51282051 , 4138.46153846 , 4132.82051282 , 4130.76923077 , 4140.0 , 4144.61538462 , 4144.61538462 , 4087.69230769 , 3405.64102564 , 4137.43589744 , 4131.79487179 , 2044.0 , 2036.0 , 34.988 , 0.0 , 0.0 , 0.0 , 0.0 , 

126.0 , 4134.35897436 , 4135.38461538 , 4135.38461538 , 4138.97435897 , 4139.48717949 , 4136.41025641 , 4129.23076923 , 4139.48717949 , 4141.02564103 , 4145.12820513 , 4088.20512821 , 3402.05128205 , 4135.38461538 , 4132.30769231 , 2044.0 , 2037.0 , 34.988 , 0.0 , 0.0 , 0.0 , 0.0 , 

127.0 , 4133.33333333 , 4135.38461538 , 4137.94871795 , 4138.97435897 , 4137.43589744 , 4136.92307692 , 4123.58974359 , 4135.38461538 , 4137.94871795 , 4146.66666667 , 4086.66666667 , 3408.20512821 , 4137.43589744 , 4134.35897436 , 2043.0 , 2035.0 , 35.004 , 0.0 , 0.0 , 0.0 , 0.0 , 

128.0 , 4133.33333333 , 4136.41025641 , 4136.92307692 , 4140.0 , 4137.43589744 , 4136.41025641 , 4135.8974359 , 4137.43589744 , 4142.05128205 , 4148.20512821 , 4084.1025641 , 3407.17948718 , 4138.46153846 , 4128.71794872 , 2042.0 , 2035.0 , 35.004 , 0.0 , 0.0 , 0.0 , 0.0 , 

0.0 , 4138.46153846 , 4134.87179487 , 4138.46153846 , 4135.38461538 , 4135.8974359 , 4133.33333333 , 4132.82051282 , 4140.0 , 4142.05128205 , 4147.69230769 , 4087.17948718 , 3408.71794872 , 4137.94871795 , 4132.82051282 , 2042.0 , 2033.0 , 35.019 , 0.0 , 0.0 , 0.0 , 0.0 , 

1.0 , 4137.43589744 , 4134.35897436 , 4137.43589744 , 4139.48717949 , 4136.92307692 , 4134.35897436 , 4130.25641026 , 4140.51282051 , 4144.1025641 , 4146.66666667 , 4086.15384615 , 3405.64102564 , 4137.43589744 , 4130.76923077 , 2043.0 , 2034.0 , 35.019 , 0.0 , 0.0 , 0.0 , 0.0 , 

2.0 , 4138.97435897 , 4135.38461538 , 4138.97435897 , 4140.51282051 , 4136.92307692 , 4133.84615385 , 4123.07692308 , 4135.38461538 , 4143.07692308 , 4145.64102564 , 4086.66666667 , 3410.25641026 , 4138.97435897 , 4137.43589744 , 2044.0 , 2032.0 , 35.035 , 0.0 , 0.0 , 0.0 , 0.0 , 

3.0 , 4138.46153846 , 4137.43589744 , 4137.43589744 , 4141.02564103 , 4140.51282051 , 4134.35897436 , 4133.84615385 , 4136.41025641 , 4140.51282051 , 4149.23076923 , 4086.15384615 , 3404.61538462 , 4137.94871795 , 4134.87179487 , 2043.0 , 2032.0 , 35.035 , 0.0 , 0.0 , 0.0 , 0.0 , 

4.0 , 4138.97435897 , 4136.41025641 , 4138.46153846 , 4139.48717949 , 4139.48717949 , 4132.82051282 , 4127.69230769 , 4135.8974359 , 4137.43589744 , 4148.71794872 , 4086.15384615 , 3406.15384615 , 4137.94871795 , 4136.41025641 , 2043.0 , 2033.0 , 35.051 , 0.0 , 0.0 , 0.0 , 0.0 , 

5.0 , 4135.38461538 , 4134.87179487 , 4136.92307692 , 4140.51282051 , 4136.92307692 , 4135.38461538 , 4131.28205128 , 4137.43589744 , 4142.56410256 , 4145.12820513 , 4085.12820513 , 3404.1025641 , 4136.92307692 , 4129.74358974 , 2043.0 , 2033.0 , 35.057 , 0.0 , 0.0 , 0.0 , 0.0 , 

6.0 , 4136.92307692 , 4133.84615385 , 4140.0 , 4139.48717949 , 4134.87179487 , 4134.87179487 , 4129.23076923 , 4137.43589744 , 4142.05128205 , 4143.07692308 , 4087.69230769 , 3405.12820513 , 4136.41025641 , 4134.35897436 , 2043.0 , 2035.0 , 35.057 , 0.0 , 0.0 , 0.0 , 0.0 , 

7.0 , 4136.41025641 , 4135.8974359 , 4136.92307692 , 4139.48717949 , 4137.43589744 , 4136.92307692 , 4131.79487179 , 4137.43589744 , 4141.02564103 , 4144.1025641 , 4086.66666667 , 3403.58974359 , 4138.46153846 , 4135.38461538 , 2044.0 , 2034.0 , 35.073 , 0.0 , 0.0 , 0.0 , 0.0 , 

8.0 , 4134.87179487 , 4136.92307692 , 4137.43589744 , 4137.43589744 , 4136.41025641 , 4135.8974359 , 4127.69230769 , 4137.43589744 , 4141.02564103 , 4145.12820513 , 4083.07692308 , 3407.17948718 , 4139.48717949 , 4134.87179487 , 2043.0 , 2034.0 , 35.073 , 0.0 , 0.0 , 0.0 , 0.0 , 

9.0 , 4133.84615385 , 4134.87179487 , 4137.94871795 , 4138.46153846 , 4136.92307692 , 4135.38461538 , 4130.25641026 , 4138.97435897 , 4141.02564103 , 4145.64102564 , 4084.61538462 , 3407.69230769 , 4137.94871795 , 4131.28205128 , 2042.0 , 2034.0 , 35.088 , 0.0 , 0.0 , 0.0 , 0.0 , 

10.0 , 4135.8974359 , 4133.84615385 , 4138.97435897 , 4137.94871795 , 4138.46153846 , 4133.33333333 , 4128.20512821 , 4138.46153846 , 4140.51282051 , 4145.12820513 , 4088.71794872 , 3410.25641026 , 4137.43589744 , 4136.41025641 , 2043.0 , 2035.0 , 35.088 , 0.0 , 0.0 , 0.0 , 0.0 , 

11.0 , 4136.41025641 , 4136.92307692 , 4136.92307692 , 4135.38461538 , 4137.43589744 , 4134.35897436 , 4131.79487179 , 4138.46153846 , 4140.0 , 4146.15384615 , 4089.74358974 , 3408.71794872 , 4138.97435897 , 4138.46153846 , 2043.0 , 2036.0 , 35.104 , 0.0 , 0.0 , 0.0 , 0.0 , 

12.0 , 4137.94871795 , 4137.94871795 , 4138.97435897 , 4134.87179487 , 4136.41025641 , 4136.92307692 , 4136.41025641 , 4138.97435897 , 4138.97435897 , 4148.20512821 , 4087.69230769 , 3402.05128205 , 4138.46153846 , 4133.33333333 , 2042.0 , 2036.0 , 35.104 , 0.0 , 0.0 , 0.0 , 0.0 , 

13.0 , 4138.46153846 , 4133.84615385 , 4141.53846154 , 4135.8974359 , 4137.94871795 , 4136.92307692 , 4132.82051282 , 4137.43589744 , 4139.48717949 , 4146.66666667 , 4087.69230769 , 3406.15384615 , 4137.43589744 , 4134.87179487 , 2042.0 , 2035.0 , 35.12 , 0.0 , 0.0 , 0.0 , 0.0 , 

14.0 , 4136.92307692 , 4132.82051282 , 4137.94871795 , 4135.38461538 , 4139.48717949 , 4136.92307692 , 4131.28205128 , 4136.92307692 , 4142.56410256 , 4145.12820513 , 4087.69230769 , 3411.28205128 , 4137.94871795 , 4133.33333333 , 2042.0 , 2036.0 , 35.12 , 0.0 , 0.0 , 0.0 , 0.0 , 

15.0 , 4138.46153846 , 4136.41025641 , 4136.41025641 , 4133.84615385 , 4137.43589744 , 4135.38461538 , 4127.69230769 , 4136.41025641 , 4140.51282051 , 4144.1025641 , 4087.69230769 , 3410.76923077 , 4136.41025641 , 4132.82051282 , 2042.0 , 2036.0 , 35.135 , 0.0 , 0.0 , 0.0 , 0.0 , 

16.0 , 4135.38461538 , 4138.46153846 , 4136.92307692 , 4136.41025641 , 4138.46153846 , 4137.43589744 , 4132.82051282 , 4138.97435897 , 4142.05128205 , 4145.64102564 , 4085.12820513 , 3402.05128205 , 4135.38461538 , 4131.79487179 , 2041.0 , 2037.0 , 35.135 , 0.0 , 0.0 , 0.0 , 0.0 , 

17.0 , 4135.8974359 , 4134.35897436 , 4138.46153846 , 4136.92307692 , 4136.92307692 , 4133.33333333 , 4128.20512821 , 4139.48717949 , 4144.61538462 , 4144.1025641 , 4085.12820513 , 3407.69230769 , 4137.43589744 , 4140.51282051 , 2043.0 , 2038.0 , 35.154 , 0.0 , 0.0 , 0.0 , 0.0 , 

18.0 , 4135.38461538 , 4134.35897436 , 4136.41025641 , 4137.94871795 , 4137.94871795 , 4131.79487179 , 4131.28205128 , 4140.51282051 , 4145.12820513 , 4144.61538462 , 4085.64102564 , 3409.74358974 , 4137.94871795 , 4135.8974359 , 2042.0 , 2038.0 , 35.158 , 0.0 , 0.0 , 0.0 , 0.0 , 

19.0 , 4136.41025641 , 4136.92307692 , 4140.51282051 , 4133.33333333 , 4138.97435897 , 4132.82051282 , 4124.61538462 , 4137.94871795 , 4140.51282051 , 4145.12820513 , 4086.66666667 , 3410.76923077 , 4138.46153846 , 4134.87179487 , 2042.0 , 2038.0 , 35.158 , 0.0 , 0.0 , 0.0 , 0.0 , 

20.0 , 4132.30769231 , 4137.43589744 , 4138.46153846 , 4134.35897436 , 4140.51282051 , 4134.87179487 , 4131.79487179 , 4138.97435897 , 4143.58974359 , 4146.15384615 , 4084.1025641 , 3404.61538462 , 4138.46153846 , 4130.76923077 , 2043.0 , 2040.0 , 35.174 , 0.0 , 0.0 , 0.0 , 0.0 , 

21.0 , 4135.38461538 , 4135.38461538 , 4139.48717949 , 4137.43589744 , 4136.41025641 , 4131.79487179 , 4129.23076923 , 4139.48717949 , 4143.07692308 , 4146.15384615 , 4085.12820513 , 3409.23076923 , 4137.94871795 , 4138.97435897 , 2043.0 , 2039.0 , 35.174 , 0.0 , 0.0 , 0.0 , 0.0 , 

22.0 , 4135.8974359 , 4135.8974359 , 4140.0 , 4140.51282051 , 4136.92307692 , 4133.84615385 , 4135.38461538 , 4141.02564103 , 4141.53846154 , 4147.69230769 , 4086.15384615 , 3404.1025641 , 4136.41025641 , 4133.33333333 , 2041.0 , 2038.0 , 35.189 , 0.0 , 0.0 , 0.0 , 0.0 , 

23.0 , 4138.46153846 , 4135.38461538 , 4140.0 , 4137.94871795 , 4137.94871795 , 4134.35897436 , 4127.69230769 , 4137.43589744 , 4140.51282051 , 4146.66666667 , 4086.66666667 , 3406.15384615 , 4137.94871795 , 4135.38461538 , 2042.0 , 2040.0 , 35.189 , 0.0 , 0.0 , 0.0 , 0.0 , 

24.0 , 4138.46153846 , 4136.41025641 , 4135.8974359 , 4138.97435897 , 4140.0 , 4134.87179487 , 4133.33333333 , 4135.38461538 , 4141.53846154 , 4145.12820513 , 4083.07692308 , 3404.61538462 , 4138.46153846 , 4134.87179487 , 2042.0 , 2038.0 , 35.205 , 0.0 , 0.0 , 0.0 , 0.0 , 

25.0 , 4140.0 , 4136.92307692 , 4138.46153846 , 4136.92307692 , 4138.46153846 , 4131.79487179 , 4132.82051282 , 4133.84615385 , 4139.48717949 , 4144.61538462 , 4084.61538462 , 3407.17948718 , 4139.48717949 , 4135.38461538 , 2042.0 , 2038.0 , 35.205 , 0.0 , 0.0 , 0.0 , 0.0 , 

26.0 , 4137.43589744 , 4135.8974359 , 4136.92307692 , 4137.43589744 , 4138.97435897 , 4132.82051282 , 4133.33333333 , 4135.8974359 , 4140.0 , 4145.12820513 , 4087.69230769 , 3405.12820513 , 4138.97435897 , 4129.23076923 , 2042.0 , 2038.0 , 35.22 , 0.0 , 0.0 , 0.0 , 0.0 , 

27.0 , 4137.94871795 , 4134.35897436 , 4137.94871795 , 4139.48717949 , 4137.43589744 , 4133.84615385 , 4125.64102564 , 4136.92307692 , 4140.0 , 4143.58974359 , 4086.66666667 , 3407.17948718 , 4137.94871795 , 4132.30769231 , 2043.0 , 2037.0 , 35.22 , 0.0 , 0.0 , 0.0 , 0.0 , 

28.0 , 4139.48717949 , 4135.38461538 , 4138.97435897 , 4138.97435897 , 4137.94871795 , 4135.8974359 , 4130.25641026 , 4136.92307692 , 4141.53846154 , 4144.61538462 , 4084.61538462 , 3406.15384615 , 4136.92307692 , 4134.35897436 , 2043.0 , 2036.0 , 35.236 , 0.0 , 0.0 , 0.0 , 0.0 , 

29.0 , 4140.0 , 4138.46153846 , 4141.02564103 , 4136.92307692 , 4138.97435897 , 4133.33333333 , 4129.23076923 , 4136.92307692 , 4143.07692308 , 4148.71794872 , 4084.61538462 , 3408.71794872 , 4138.46153846 , 4134.35897436 , 2042.0 , 2036.0 , 35.236 , 0.0 , 0.0 , 0.0 , 0.0 , 

30.0 , 4137.94871795 , 4138.97435897 , 4139.48717949 , 4138.97435897 , 4138.97435897 , 4134.35897436 , 4126.15384615 , 4138.97435897 , 4139.48717949 , 4149.74358974 , 4086.66666667 , 3411.79487179 , 4139.48717949 , 4134.35897436 , 2041.0 , 2036.0 , 35.256 , 0.0 , 0.0 , 0.0 , 0.0 , 

31.0 , 4136.92307692 , 4137.43589744 , 4137.94871795 , 4140.0 , 4138.97435897 , 4138.97435897 , 4131.79487179 , 4140.51282051 , 4141.02564103 , 4146.15384615 , 4088.20512821 , 3407.69230769 , 4138.97435897 , 4132.30769231 , 2043.0 , 2035.0 , 35.258 , 0.0 , 0.0 , 0.0 , 0.0 , 

